booking_id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,arrival_date_full,arrival_month_name
INN26964,1,0,0,2,Meal Plan 1,0,Room_Type 1,12,2018,6,14,Corporate,1,0,5,65.0,1,Not_Canceled,2018-06-14,June
INN26965,2,0,2,2,Meal Plan 1,0,Room_Type 1,160,2018,4,17,Online,0,0,0,107.0,1,Canceled,2018-04-17,April
INN26966,2,0,2,0,Meal Plan 1,0,Room_Type 4,16,2018,2,28,Online,0,0,0,106.0,0,Canceled,2018-02-28,February
INN26967,1,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,80.0,0,Not_Canceled,2017-09-18,September
INN26968,2,0,2,3,Not Selected,0,Room_Type 1,59,2018,5,21,Online,0,0,0,116.1,1,Canceled,2018-05-21,May
INN26969,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,11,6,Online,0,0,0,107.0,1,Not_Canceled,2017-11-06,November
INN26970,2,0,1,1,Not Selected,0,Room_Type 1,3,2018,8,20,Online,0,0,0,128.0,1,Not_Canceled,2018-08-20,August
INN26971,2,0,2,2,Meal Plan 1,0,Room_Type 1,32,2018,3,13,Online,0,0,0,81.9,0,Not_Canceled,2018-03-13,March
INN26972,2,0,0,2,Meal Plan 1,0,Room_Type 4,60,2018,9,2,Online,0,0,0,123.3,0,Canceled,2018-09-02,September
INN26973,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2017,9,30,Online,0,0,0,196.0,1,Not_Canceled,2017-09-30,September
INN26974,1,0,0,5,Meal Plan 1,0,Room_Type 1,135,2018,8,23,Online,0,0,0,94.5,1,Canceled,2018-08-23,August
INN26975,1,0,1,1,Meal Plan 1,0,Room_Type 1,44,2018,11,19,Online,0,0,0,91.2,0,Canceled,2018-11-19,November
INN26976,2,1,5,13,Meal Plan 1,0,Room_Type 1,12,2018,9,12,Offline,0,0,0,110.0,2,Canceled,2018-09-12,September
INN26977,2,0,1,1,Not Selected,0,Room_Type 1,6,2017,9,21,Online,0,0,0,87.78,1,Not_Canceled,2017-09-21,September
INN26978,3,0,2,2,Meal Plan 1,0,Room_Type 1,86,2018,7,10,Offline,0,0,0,96.9,0,Not_Canceled,2018-07-10,July
INN26979,2,0,0,3,Meal Plan 1,0,Room_Type 4,11,2018,6,14,Corporate,0,0,0,90.0,0,Canceled,2018-06-14,June
INN26980,1,0,1,0,Meal Plan 1,0,Room_Type 1,35,2018,9,26,Offline,0,0,0,99.0,0,Not_Canceled,2018-09-26,September
INN26981,2,0,2,3,Meal Plan 1,0,Room_Type 1,61,2018,11,19,Offline,0,0,0,68.0,1,Not_Canceled,2018-11-19,November
INN26982,2,0,0,1,Meal Plan 1,0,Room_Type 1,41,2018,6,28,Offline,0,0,0,171.2,0,Not_Canceled,2018-06-28,June
INN26983,1,0,0,1,Meal Plan 1,0,Room_Type 4,6,2017,9,23,Online,0,0,0,0.0,1,Not_Canceled,2017-09-23,September
INN26984,2,0,0,1,Meal Plan 1,0,Room_Type 1,443,2018,4,29,Offline,0,0,0,65.0,0,Canceled,2018-04-29,April
INN26985,1,0,2,2,Meal Plan 1,0,Room_Type 1,359,2018,9,16,Online,0,0,0,95.0,0,Canceled,2018-09-16,September
INN26986,1,0,0,2,Meal Plan 1,0,Room_Type 1,20,2018,6,8,Offline,0,0,0,116.0,0,Not_Canceled,2018-06-08,June
INN26987,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,8,20,Online,0,0,0,121.6,0,Canceled,2018-08-20,August
INN26988,2,0,1,1,Meal Plan 2,0,Room_Type 1,3,2018,5,21,Offline,0,0,0,112.0,1,Not_Canceled,2018-05-21,May
INN26989,2,0,1,2,Meal Plan 1,0,Room_Type 1,147,2018,9,16,Offline,0,0,0,89.75,2,Not_Canceled,2018-09-16,September
INN26990,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled,2018-06-08,June
INN26991,2,0,0,1,Meal Plan 1,0,Room_Type 4,47,2018,4,23,Online,0,0,0,118.8,0,Canceled,2018-04-23,April
INN26992,2,0,1,4,Meal Plan 1,0,Room_Type 1,125,2018,8,8,Online,0,0,0,114.3,0,Canceled,2018-08-08,August
INN26993,1,0,1,2,Meal Plan 1,0,Room_Type 4,56,2018,5,27,Online,0,0,0,140.4,0,Canceled,2018-05-27,May
INN26994,2,0,0,4,Meal Plan 1,1,Room_Type 4,16,2018,5,31,Online,0,0,0,134.7,0,Not_Canceled,2018-05-31,May
INN26995,2,0,0,3,Meal Plan 1,0,Room_Type 1,0,2018,9,13,Online,0,0,0,106.2,1,Not_Canceled,2018-09-13,September
INN26996,1,0,1,2,Meal Plan 1,0,Room_Type 1,167,2018,8,26,Online,0,0,0,96.3,0,Canceled,2018-08-26,August
INN26997,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled,2018-06-07,June
INN26998,2,0,2,0,Not Selected,0,Room_Type 1,30,2018,9,18,Online,0,0,0,134.1,1,Not_Canceled,2018-09-18,September
INN26999,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,8,Online,0,0,0,73.07,0,Not_Canceled,2018-06-08,June
INN27000,2,0,0,4,Meal Plan 1,0,Room_Type 4,5,2018,6,7,Online,0,0,0,146.0,1,Not_Canceled,2018-06-07,June
INN27001,2,1,1,0,Meal Plan 1,0,Room_Type 4,32,2018,8,14,Online,0,0,0,136.52,1,Not_Canceled,2018-08-14,August
INN27002,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1,Canceled,2018-06-24,June
INN27003,3,0,0,3,Meal Plan 1,0,Room_Type 1,157,2018,12,8,Offline,0,0,0,92.65,0,Not_Canceled,2018-12-08,December
INN27004,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,106.0,0,Canceled,2018-04-22,April
INN27005,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,2018-06-15,June
INN27006,2,0,0,1,Meal Plan 1,0,Room_Type 1,443,2018,4,29,Offline,0,0,0,65.0,0,Canceled,2018-04-29,April
INN27007,2,0,2,2,Meal Plan 1,0,Room_Type 4,52,2018,10,28,Online,0,0,0,120.6,1,Not_Canceled,2018-10-28,October
INN27008,2,0,2,3,Meal Plan 1,0,Room_Type 4,170,2018,8,25,Online,0,0,0,103.7,1,Canceled,2018-08-25,August
INN27009,2,0,1,3,Meal Plan 1,0,Room_Type 1,38,2018,6,20,Offline,0,0,0,80.2,1,Not_Canceled,2018-06-20,June
INN27010,2,0,2,2,Meal Plan 1,0,Room_Type 1,84,2018,4,8,Online,0,0,0,90.95,0,Canceled,2018-04-08,April
INN27011,1,0,1,2,Meal Plan 1,0,Room_Type 5,234,2018,10,17,Corporate,0,0,0,106.0,0,Canceled,2018-10-17,October
INN27012,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2018,9,19,Corporate,0,0,0,139.13,0,Not_Canceled,2018-09-19,September
INN27013,2,1,1,3,Meal Plan 1,0,Room_Type 1,194,2018,8,8,Online,0,0,0,114.75,1,Canceled,2018-08-08,August
INN27014,2,0,1,0,Not Selected,0,Room_Type 1,49,2018,7,11,Online,0,0,0,93.15,0,Canceled,2018-07-11,July
INN27015,3,0,2,2,Meal Plan 1,0,Room_Type 4,93,2018,12,25,Online,0,0,0,119.0,1,Not_Canceled,2018-12-25,December
INN27016,2,0,1,0,Not Selected,0,Room_Type 1,1,2018,2,14,Online,0,0,0,79.0,0,Canceled,2018-02-14,February
INN27017,2,0,0,1,Not Selected,0,Room_Type 1,6,2018,12,10,Online,0,0,0,95.0,2,Not_Canceled,2018-12-10,December
INN27018,2,0,2,5,Meal Plan 1,0,Room_Type 1,96,2017,8,22,Online,0,0,0,76.5,0,Canceled,2017-08-22,August
INN27019,2,0,2,2,Meal Plan 1,0,Room_Type 1,14,2018,3,13,Online,0,0,0,109.0,1,Not_Canceled,2018-03-13,March
INN27020,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,2018-06-15,June
INN27021,2,0,2,1,Meal Plan 1,0,Room_Type 1,55,2018,4,3,Offline,0,0,0,75.0,1,Not_Canceled,2018-04-03,April
INN27022,2,0,1,4,Meal Plan 1,0,Room_Type 1,113,2018,5,18,Online,0,0,0,132.77,2,Not_Canceled,2018-05-18,May
INN27023,2,0,2,0,Not Selected,0,Room_Type 1,28,2018,4,17,Online,0,0,0,89.0,0,Not_Canceled,2018-04-17,April
INN27024,1,0,0,2,Not Selected,0,Room_Type 1,9,2018,3,29,Online,0,0,0,84.0,1,Not_Canceled,2018-03-29,March
INN27025,2,0,0,1,Not Selected,0,Room_Type 1,13,2018,12,8,Online,0,0,0,88.0,0,Not_Canceled,2018-12-08,December
INN27026,2,0,0,3,Meal Plan 1,0,Room_Type 4,192,2018,9,15,Online,0,0,0,140.4,2,Canceled,2018-09-15,September
INN27027,2,2,4,10,Meal Plan 1,0,Room_Type 6,87,2018,5,16,Online,0,0,0,187.85,1,Canceled,2018-05-16,May
INN27028,2,0,1,2,Meal Plan 1,0,Room_Type 1,56,2018,12,9,Online,0,0,0,93.6,1,Not_Canceled,2018-12-09,December
INN27029,1,0,1,4,Meal Plan 1,0,Room_Type 4,79,2018,7,6,Online,0,0,0,129.96,0,Canceled,2018-07-06,July
INN27030,2,0,1,5,Meal Plan 1,0,Room_Type 4,129,2018,10,10,Online,0,0,0,132.3,0,Canceled,2018-10-10,October
INN27031,2,0,1,3,Meal Plan 2,0,Room_Type 1,178,2018,10,24,Offline,0,0,0,106.25,1,Canceled,2018-10-24,October
INN27032,2,0,0,3,Meal Plan 1,0,Room_Type 1,157,2018,8,10,Online,0,0,0,114.3,2,Canceled,2018-08-10,August
INN27033,2,0,0,3,Meal Plan 1,0,Room_Type 1,43,2018,7,19,Online,0,0,0,123.9,0,Canceled,2018-07-19,July
INN27034,2,0,1,4,Meal Plan 1,0,Room_Type 1,88,2018,6,8,Offline,0,0,0,80.75,0,Canceled,2018-06-08,June
INN27035,2,0,0,2,Not Selected,0,Room_Type 1,222,2018,8,12,Online,0,0,0,85.5,1,Canceled,2018-08-12,August
INN27036,2,0,1,2,Meal Plan 1,0,Room_Type 1,24,2018,3,11,Online,0,0,0,97.67,1,Canceled,2018-03-11,March
INN27037,2,0,0,3,Meal Plan 1,0,Room_Type 1,271,2018,9,21,Offline,0,0,0,101.33,1,Canceled,2018-09-21,September
INN27038,2,0,2,2,Meal Plan 1,0,Room_Type 1,74,2018,4,17,Offline,0,0,0,75.0,0,Not_Canceled,2018-04-17,April
INN27039,2,0,2,1,Meal Plan 1,0,Room_Type 4,26,2017,10,18,Offline,0,0,0,75.0,0,Not_Canceled,2017-10-18,October
INN27040,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,2018,6,10,Offline,0,0,0,90.67,1,Not_Canceled,2018-06-10,June
INN27041,2,0,2,2,Meal Plan 1,0,Room_Type 1,76,2017,11,1,Online,0,0,0,72.25,1,Not_Canceled,2017-11-01,November
INN27042,2,0,0,2,Not Selected,0,Room_Type 1,66,2018,4,13,Online,0,0,0,94.5,0,Not_Canceled,2018-04-13,April
INN27043,2,0,0,2,Meal Plan 1,0,Room_Type 1,308,2018,11,25,Offline,0,0,0,52.0,0,Canceled,2018-11-25,November
INN27044,3,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,7,Online,0,0,0,83.2,1,Not_Canceled,2018-12-07,December
INN27045,2,0,2,7,Meal Plan 1,0,Room_Type 4,21,2018,11,8,Online,0,0,0,107.64,1,Not_Canceled,2018-11-08,November
INN27046,1,0,2,6,Meal Plan 1,0,Room_Type 1,13,2018,2,4,Online,0,0,0,85.0,0,Canceled,2018-02-04,February
INN27047,2,0,2,2,Meal Plan 1,0,Room_Type 1,34,2018,10,30,Offline,0,0,0,75.0,0,Not_Canceled,2018-10-30,October
INN27048,2,0,0,2,Meal Plan 2,0,Room_Type 1,56,2017,9,17,Offline,0,0,0,82.0,0,Not_Canceled,2017-09-17,September
INN27049,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,109.0,0,Canceled,2017-07-17,July
INN27050,1,0,1,2,Meal Plan 1,0,Room_Type 5,11,2018,7,18,Offline,0,0,0,174.33,0,Not_Canceled,2018-07-18,July
INN27051,2,0,1,5,Meal Plan 1,0,Room_Type 4,51,2018,5,10,Online,0,0,0,132.6,2,Not_Canceled,2018-05-10,May
INN27052,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Offline,0,0,0,94.5,0,Canceled,2017-07-18,July
INN27053,1,0,0,2,Meal Plan 1,0,Room_Type 4,5,2018,11,2,Corporate,0,0,0,94.0,0,Canceled,2018-11-02,November
INN27054,2,0,0,1,Meal Plan 1,0,Room_Type 1,126,2018,7,8,Online,0,0,0,114.3,1,Not_Canceled,2018-07-08,July
INN27055,2,0,1,3,Meal Plan 1,0,Room_Type 4,104,2018,7,21,Online,0,0,0,123.3,0,Not_Canceled,2018-07-21,July
INN27056,1,0,1,1,Meal Plan 1,0,Room_Type 1,6,2018,9,19,Online,0,0,0,129.7,0,Not_Canceled,2018-09-19,September
INN27057,1,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,11,28,Corporate,0,0,0,79.0,0,Canceled,2018-11-28,November
INN27058,1,0,0,1,Meal Plan 1,1,Room_Type 1,1,2018,11,22,Corporate,1,0,1,88.0,0,Not_Canceled,2018-11-22,November
INN27059,1,0,0,1,Meal Plan 1,0,Room_Type 4,64,2018,9,16,Online,0,0,0,149.4,0,Canceled,2018-09-16,September
INN27060,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,2018,10,5,Offline,0,0,0,85.0,0,Not_Canceled,2018-10-05,October
INN27061,2,0,2,0,Meal Plan 1,0,Room_Type 4,160,2018,10,30,Online,0,0,0,113.4,2,Canceled,2018-10-30,October
INN27062,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65.0,0,Canceled,2017-10-30,October
INN27063,1,0,0,1,Meal Plan 1,0,Room_Type 1,50,2018,4,2,Online,0,0,0,85.5,0,Not_Canceled,2018-04-02,April
INN27064,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2017,10,21,Online,0,0,0,0.0,0,Not_Canceled,2017-10-21,October
INN27065,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Offline,0,0,0,110.0,0,Canceled,2018-10-21,October
INN27066,2,0,1,1,Meal Plan 1,0,Room_Type 1,33,2018,1,25,Corporate,0,0,0,62.0,0,Canceled,2018-01-25,January
INN27067,2,0,0,3,Meal Plan 1,0,Room_Type 1,33,2018,6,15,Online,0,0,0,126.9,1,Not_Canceled,2018-06-15,June
INN27068,3,0,0,2,Meal Plan 1,0,Room_Type 4,66,2018,9,9,Online,0,0,0,168.3,0,Canceled,2018-09-09,September
INN27069,2,0,2,2,Meal Plan 1,0,Room_Type 1,138,2018,4,23,Online,0,0,0,90.95,0,Not_Canceled,2018-04-23,April
INN27070,3,0,0,1,Meal Plan 1,0,Room_Type 4,36,2018,3,24,Online,0,0,0,131.4,0,Canceled,2018-03-24,March
INN27071,2,0,1,2,Meal Plan 1,0,Room_Type 1,151,2018,8,5,Offline,0,0,0,72.25,1,Not_Canceled,2018-08-05,August
INN27072,2,2,0,4,Meal Plan 1,0,Room_Type 6,24,2018,11,1,Online,0,0,0,161.5,0,Canceled,2018-11-01,November
INN27073,2,0,2,3,Meal Plan 1,0,Room_Type 1,149,2018,8,27,Offline,0,0,0,80.75,0,Not_Canceled,2018-08-27,August
INN27074,2,0,1,0,Not Selected,0,Room_Type 1,6,2017,8,23,Online,0,0,0,81.0,0,Not_Canceled,2017-08-23,August
INN27075,2,0,2,2,Meal Plan 1,0,Room_Type 1,91,2018,10,30,Online,0,0,0,90.45,1,Not_Canceled,2018-10-30,October
INN27076,2,0,2,3,Meal Plan 1,0,Room_Type 1,20,2018,3,19,Online,0,0,0,128.2,1,Not_Canceled,2018-03-19,March
INN27077,2,0,2,2,Meal Plan 1,0,Room_Type 1,98,2018,10,30,Online,0,0,0,90.45,1,Not_Canceled,2018-10-30,October
INN27078,2,0,1,3,Meal Plan 1,0,Room_Type 1,33,2018,6,13,Online,0,0,0,113.4,0,Canceled,2018-06-13,June
INN27079,2,0,2,4,Meal Plan 1,0,Room_Type 1,132,2018,7,13,Offline,0,0,0,79.56,0,Not_Canceled,2018-07-13,July
INN27080,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled,2017-10-16,October
INN27081,1,0,0,4,Meal Plan 1,0,Room_Type 1,195,2018,10,18,Online,0,0,0,90.9,2,Canceled,2018-10-18,October
INN27082,2,2,0,1,Meal Plan 1,0,Room_Type 6,125,2018,7,12,Online,0,0,0,177.3,0,Not_Canceled,2018-07-12,July
INN27083,1,0,1,2,Meal Plan 2,0,Room_Type 1,116,2017,9,18,Online,0,0,0,76.92,1,Canceled,2017-09-18,September
INN27084,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled,2018-06-17,June
INN27085,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,10,Offline,0,0,0,65.0,0,Not_Canceled,2017-10-10,October
INN27086,2,0,0,3,Meal Plan 1,0,Room_Type 4,130,2018,9,29,Online,0,0,0,139.5,2,Canceled,2018-09-29,September
INN27087,1,0,1,0,Not Selected,0,Room_Type 5,1,2018,9,26,Online,0,0,0,195.0,0,Not_Canceled,2018-09-26,September
INN27088,2,0,2,0,Meal Plan 1,0,Room_Type 1,28,2018,1,31,Online,0,0,0,89.0,1,Not_Canceled,2018-01-31,January
INN27089,1,0,0,3,Meal Plan 1,0,Room_Type 1,1,2017,8,5,Corporate,0,0,0,60.0,0,Canceled,2017-08-05,August
INN27090,3,0,0,4,Meal Plan 1,0,Room_Type 1,50,2018,11,2,Offline,0,0,0,98.1,0,Not_Canceled,2018-11-02,November
INN27091,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70.0,1,Not_Canceled,2018-04-09,April
INN27092,1,0,2,3,Meal Plan 1,0,Room_Type 1,269,2018,12,29,Offline,0,0,0,70.0,0,Not_Canceled,2018-12-29,December
INN27093,2,0,0,3,Meal Plan 1,0,Room_Type 1,33,2018,2,10,Online,0,0,0,84.57,1,Not_Canceled,2018-02-10,February
INN27094,2,0,2,5,Meal Plan 1,0,Room_Type 1,97,2018,4,30,Online,0,0,0,109.81,1,Not_Canceled,2018-04-30,April
INN27095,3,0,2,1,Meal Plan 1,0,Room_Type 4,128,2018,10,29,Online,0,0,0,123.3,1,Canceled,2018-10-29,October
INN27096,2,0,0,2,Meal Plan 1,0,Room_Type 1,54,2018,5,31,Online,0,0,0,126.9,1,Not_Canceled,2018-05-31,May
INN27097,2,0,0,3,Not Selected,0,Room_Type 1,18,2017,9,15,Online,0,0,0,73.92,1,Not_Canceled,2017-09-15,September
INN27098,1,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,80.0,0,Canceled,2018-10-04,October
INN27099,2,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,94.5,0,Canceled,2017-08-08,August
INN27100,2,0,2,5,Meal Plan 1,0,Room_Type 4,57,2018,9,24,Online,0,0,0,146.96,0,Canceled,2018-09-24,September
INN27101,3,0,0,1,Meal Plan 1,1,Room_Type 4,2,2018,5,20,Online,0,0,0,197.0,0,Not_Canceled,2018-05-20,May
INN27102,2,0,0,5,Meal Plan 1,0,Room_Type 4,10,2018,3,22,Online,0,0,0,160.0,0,Not_Canceled,2018-03-22,March
INN27103,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled,2018-11-03,November
INN27104,2,0,2,1,Meal Plan 1,0,Room_Type 1,24,2017,12,27,Offline,0,0,0,58.0,0,Not_Canceled,2017-12-27,December
INN27105,1,0,0,2,Meal Plan 1,0,Room_Type 1,3,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,2018-06-24,June
INN27106,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,10,Complementary,0,0,0,0.0,0,Not_Canceled,2017-11-10,November
INN27107,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,7,8,Online,0,0,0,139.0,0,Canceled,2018-07-08,July
INN27108,2,0,0,3,Meal Plan 1,0,Room_Type 4,5,2018,8,23,Corporate,0,0,0,95.0,0,Not_Canceled,2018-08-23,August
INN27109,2,0,2,3,Meal Plan 1,0,Room_Type 1,19,2017,9,13,Online,0,0,0,105.0,1,Not_Canceled,2017-09-13,September
INN27110,2,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,9,27,Offline,0,0,0,75.0,2,Not_Canceled,2018-09-27,September
INN27111,2,0,1,2,Not Selected,0,Room_Type 1,74,2018,12,2,Online,0,0,0,88.2,2,Not_Canceled,2018-12-02,December
INN27112,2,0,0,1,Meal Plan 1,0,Room_Type 1,44,2018,7,8,Corporate,1,2,5,75.0,0,Not_Canceled,2018-07-08,July
INN27113,2,0,2,1,Meal Plan 1,0,Room_Type 4,47,2018,10,9,Online,0,0,0,139.5,2,Not_Canceled,2018-10-09,October
INN27114,2,0,0,3,Meal Plan 1,0,Room_Type 1,259,2018,5,5,Offline,0,0,0,90.0,0,Canceled,2018-05-05,May
INN27115,1,0,1,2,Meal Plan 1,0,Room_Type 1,84,2018,4,1,Online,0,0,0,87.3,0,Canceled,2018-04-01,April
INN27116,2,1,2,2,Meal Plan 1,0,Room_Type 1,107,2018,5,22,Online,0,0,0,135.15,2,Not_Canceled,2018-05-22,May
INN27117,3,0,2,0,Meal Plan 1,0,Room_Type 4,52,2018,7,31,Online,0,0,0,186.3,1,Not_Canceled,2018-07-31,July
INN27118,2,0,2,2,Meal Plan 1,0,Room_Type 1,3,2017,8,14,Online,0,0,0,146.0,1,Not_Canceled,2017-08-14,August
INN27119,2,0,0,2,Not Selected,0,Room_Type 1,94,2018,4,13,Online,0,0,0,85.5,1,Not_Canceled,2018-04-13,April
INN27120,2,0,1,1,Meal Plan 1,0,Room_Type 4,20,2018,2,27,Online,0,0,0,113.0,0,Not_Canceled,2018-02-27,February
INN27121,2,0,1,2,Meal Plan 1,0,Room_Type 1,304,2018,10,21,Online,0,0,0,74.15,0,Canceled,2018-10-21,October
INN27122,3,0,2,1,Meal Plan 2,0,Room_Type 1,3,2017,7,11,Offline,0,0,0,138.5,0,Not_Canceled,2017-07-11,July
INN27123,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,6,20,Offline,0,0,0,85.5,0,Not_Canceled,2018-06-20,June
INN27124,1,0,0,1,Meal Plan 2,0,Room_Type 4,55,2018,4,6,Offline,0,0,0,92.0,0,Not_Canceled,2018-04-06,April
INN27125,2,0,0,2,Meal Plan 1,1,Room_Type 1,30,2018,8,5,Online,0,0,0,144.9,1,Not_Canceled,2018-08-05,August
INN27126,1,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0,Not_Canceled,2017-09-25,September
INN27127,2,0,1,2,Meal Plan 1,0,Room_Type 1,86,2018,5,20,Offline,0,0,0,65.0,1,Not_Canceled,2018-05-20,May
INN27128,2,2,2,2,Meal Plan 1,0,Room_Type 6,21,2017,12,27,Online,0,0,0,187.0,1,Not_Canceled,2017-12-27,December
INN27129,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,5,27,Offline,0,0,0,73.0,0,Not_Canceled,2018-05-27,May
INN27130,2,0,2,1,Meal Plan 1,0,Room_Type 4,35,2018,4,30,Online,0,0,0,140.4,1,Not_Canceled,2018-04-30,April
INN27131,1,0,6,12,Meal Plan 1,0,Room_Type 1,1,2018,11,18,Online,0,0,0,77.44,1,Canceled,2018-11-18,November
INN27132,2,0,0,2,Meal Plan 1,0,Room_Type 1,3,2018,4,13,Online,0,0,0,116.0,1,Not_Canceled,2018-04-13,April
INN27133,2,1,2,2,Meal Plan 1,0,Room_Type 1,170,2018,7,30,Online,0,0,0,114.75,1,Canceled,2018-07-30,July
INN27134,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70.0,1,Not_Canceled,2018-04-09,April
INN27135,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Offline,0,0,0,115.0,0,Canceled,2018-08-19,August
INN27136,2,0,0,2,Not Selected,1,Room_Type 1,221,2018,8,18,Online,0,0,0,94.5,3,Not_Canceled,2018-08-18,August
INN27137,2,0,2,1,Meal Plan 1,0,Room_Type 1,45,2018,12,25,Online,0,0,0,93.6,1,Not_Canceled,2018-12-25,December
INN27138,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled,2017-08-14,August
INN27139,2,0,1,4,Not Selected,0,Room_Type 1,79,2018,3,28,Online,0,0,0,72.25,0,Canceled,2018-03-28,March
INN27140,1,0,1,0,Not Selected,0,Room_Type 1,56,2018,12,12,Online,0,0,0,79.2,2,Not_Canceled,2018-12-12,December
INN27141,2,1,0,3,Meal Plan 1,0,Room_Type 1,27,2018,10,20,Offline,0,0,0,85.0,1,Not_Canceled,2018-10-20,October
INN27142,2,0,2,2,Meal Plan 1,0,Room_Type 1,6,2017,12,6,Offline,0,0,0,58.0,0,Not_Canceled,2017-12-06,December
INN27143,1,0,0,2,Not Selected,0,Room_Type 1,6,2018,3,10,Online,0,0,0,93.0,0,Canceled,2018-03-10,March
INN27144,2,0,3,8,Meal Plan 1,0,Room_Type 1,7,2017,9,28,Online,0,0,0,155.45,2,Not_Canceled,2017-09-28,September
INN27145,2,0,2,5,Meal Plan 1,0,Room_Type 1,3,2017,9,10,Online,0,0,0,137.29,2,Not_Canceled,2017-09-10,September
INN27146,2,1,2,4,Meal Plan 1,0,Room_Type 1,260,2018,10,2,Online,0,0,0,95.13,1,Not_Canceled,2018-10-02,October
INN27147,2,0,1,0,Not Selected,0,Room_Type 1,2,2018,8,7,Online,0,0,0,98.0,2,Not_Canceled,2018-08-07,August
INN27148,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,4,Corporate,1,0,2,65.0,0,Not_Canceled,2017-11-04,November
INN27149,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Offline,0,0,0,120.0,0,Canceled,2018-10-11,October
INN27150,2,0,0,3,Meal Plan 1,0,Room_Type 1,3,2018,2,9,Online,0,0,0,100.0,1,Canceled,2018-02-09,February
INN27151,2,1,2,3,Meal Plan 2,0,Room_Type 1,159,2018,10,1,Online,0,0,0,143.55,1,Canceled,2018-10-01,October
INN27152,2,0,0,1,Meal Plan 1,0,Room_Type 1,37,2017,10,23,Offline,0,0,0,76.5,0,Not_Canceled,2017-10-23,October
INN27153,2,0,1,1,Not Selected,0,Room_Type 1,72,2018,5,7,Online,0,0,0,116.1,1,Not_Canceled,2018-05-07,May
INN27154,2,2,2,2,Meal Plan 1,0,Room_Type 7,168,2018,11,25,Online,0,0,0,205.0,0,Canceled,2018-11-25,November
INN27155,3,0,0,2,Meal Plan 1,0,Room_Type 4,161,2018,8,16,Online,0,0,0,82.35,2,Not_Canceled,2018-08-16,August
